0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
0, 7
0, 9
0, 10
0, 11
0, 12
0, 16
0, 20
0, 21
0, 22
0, 28
0, 29
0, 39
0, 43
0, 47
0, 49
0, 55
0, 61
0, 66
0, 68
0, 69
0, 75
0, 93
0, 104
0, 113
0, 121
0, 124
0, 130
0, 132
0, 133
0, 147
0, 148
0, 149
0, 164
0, 176
0, 211
0, 213
0, 228
0, 256
0, 258
0, 265
0, 298
0, 314
0, 319
0, 320
0, 347
0, 383
0, 467
0, 478
0, 511
0, 521
0, 549
0, 565
0, 604
0, 607
0, 623
0, 631
0, 633
0, 634
0, 643
0, 647
0, 683
0, 699
0, 710
0, 735
0, 753
0, 764
0, 775
0, 859
0, 866
0, 897
0, 911
0, 939
0, 946
0, 948
0, 982
0, 1104
0, 1114
0, 1122
0, 1191
0, 1214
0, 1291
0, 1303
0, 1306
0, 1349
0, 1358
0, 1379
0, 1413
0, 1434
0, 1437
0, 1442
0, 1552
0, 1557
0, 1579
0, 1607
0, 1610
0, 1631
0, 1740
0, 1742
0, 1769
0, 1783
0, 1786
0, 1880
0, 1908
0, 1986
0, 2002
0, 2069
0, 2085
0, 2125
0, 2143
0, 2220
0, 2250
0, 2281
0, 2289
0, 2300
0, 2363
0, 2366
0, 2441
0, 2450
0, 2508
0, 2514
0, 2594
0, 2619
0, 2654
0, 2661
0, 2726
0, 2736
0, 2757
0, 2819
0, 2838
0, 2989
0, 3005
0, 3045
0, 3061
0, 3083
0, 3178
0, 3242
0, 3273
0, 3274
0, 3348
0, 3404
0, 3464
0, 3543
0, 3584
0, 3608
0, 3743
0, 3757
0, 3771
0, 3839
0, 3850
0, 3904
0, 3905
0, 4116
0, 4149
0, 4203
0, 4239
0, 4253
0, 4344
0, 4381
0, 4409
0, 4460
0, 4519
0, 4549
0, 4572
0, 4665
0, 4668
0, 4737
0, 4747
0, 4759
0, 4807
0, 4895
0, 4931
0, 4998
0, 5001
0, 5061
0, 5085
0, 5117
0, 5301
0, 5315
0, 5316
0, 5353
0, 5448
0, 5583
0, 5597
0, 5710
0, 5884
0, 5889
0, 5945
0, 6038
0, 6040
0, 6166
0, 6389
0, 6582
0, 6584
0, 6676
0, 6850
0, 7034
0, 7149
0, 7179
0, 7211
0, 7252
0, 7279
0, 7315
0, 7332
0, 7434
0, 7905
0, 7968
1, 2
1, 3
1, 4
1, 5
1, 6
1, 7
1, 8
1, 11
1, 14
1, 15
1, 20
1, 24
1, 28
1, 39
1, 40
1, 42
1, 48
1, 51
1, 59
1, 61
1, 67
1, 70
1, 74
1, 86
1, 92
1, 94
1, 95
1, 98
1, 102
1, 111
1, 116
1, 118
1, 123
1, 124
1, 138
1, 144
1, 173
1, 179
1, 180
1, 182
1, 185
1, 186
1, 188
1, 195
1, 210
1, 231
1, 239
1, 258
1, 275
1, 280
1, 282
1, 289
1, 331
1, 335
1, 336
1, 338
1, 365
1, 372
1, 374
1, 379
1, 407
1, 410
1, 415
1, 428
1, 442
1, 460
1, 468
1, 512
1, 555
1, 563
1, 564
1, 567
1, 635
1, 663
1, 703
1, 721
1, 724
1, 753
1, 822
1, 830
1, 836
1, 846
1, 861
1, 888
1, 916
1, 937
1, 959
1, 988
1, 1033
1, 1120
1, 1131
1, 1139
1, 1182
1, 1197
1, 1286
1, 1315
1, 1354
1, 1358
1, 1359
1, 1432
1, 1449
1, 1551
1, 1559
1, 1577
1, 1596
1, 1635
1, 1653
1, 1743
1, 1753
1, 1774
1, 1998
1, 2032
1, 2042
1, 2089
1, 2198
1, 2234
1, 2280
1, 2311
1, 2350
1, 2370
1, 2400
1, 2490
1, 2494
1, 2534
1, 2583
1, 2737
1, 2823
1, 2838
1, 2846
1, 2864
1, 2923
1, 2943
1, 2954
1, 2975
1, 3022
1, 3041
1, 3063
1, 3068
1, 3085
1, 3210
1, 3213
1, 3243
1, 3327
1, 3568
1, 3618
1, 3680
1, 3701
1, 3745
1, 3761
1, 3801
1, 3888
1, 3903
1, 4029
1, 4038
1, 4042
1, 4046
1, 4047
1, 4099
1, 4120
1, 4123
1, 4139
1, 4145
1, 4258
1, 4342
1, 4458
1, 4593
1, 4643
1, 4659
1, 4752
1, 4805
1, 4883
1, 5054
1, 5084
1, 5086
1, 5130
1, 5250
1, 5394
1, 5420
1, 5451
1, 5457
1, 5630
1, 5721
1, 6072
1, 6083
1, 6110
1, 6114
1, 6132
1, 6135
1, 6155
1, 6194
1, 6350
1, 6435
1, 6508
1, 6553
1, 6615
1, 6722
1, 6732
1, 6737
1, 6765
1, 6767
1, 6839
1, 6916
1, 6924
1, 7058
1, 7061
1, 7111
1, 7127
1, 7179
1, 7214
1, 7276
1, 7306
1, 7367
1, 7441
1, 7443
1, 7542
1, 7561
1, 7590
1, 7592
1, 7640
1, 7881
1, 7895
1, 7924
1, 7984
1, 7994
2, 3
2, 4
2, 5
2, 6
2, 7
2, 11
2, 13
2, 14
2, 18
2, 19
2, 24
2, 25
2, 27
2, 31
2, 33
2, 35
2, 40
2, 41
2, 43
2, 44
2, 49
2, 52
2, 58
2, 62
2, 69
2, 71
2, 75
2, 76
2, 77
2, 84
2, 95
2, 96
2, 107
2, 118
2, 121
2, 137
2, 144
2, 161
2, 164
2, 173
2, 183
2, 194
2, 210
2, 217
2, 218
2, 219
2, 266
2, 274
2, 275
2, 292
2, 296
2, 302
2, 306
2, 330
2, 334
2, 338
2, 340
2, 349
2, 358
2, 371
2, 388
2, 389
2, 396
2, 413
2, 416
2, 425
2, 443
2, 448
2, 464
2, 478
2, 480
2, 485
2, 487
2, 494
2, 496
2, 507
2, 536
2, 542
2, 560
2, 569
2, 588
2, 592
2, 604
2, 616
2, 621
2, 625
2, 655
2, 658
2, 671
2, 712
2, 735
2, 758
2, 770
2, 778
2, 779
2, 790
2, 796
2, 817
2, 847
2, 848
2, 876
2, 879
2, 901
2, 948
2, 979
2, 1016
2, 1031
2, 1043
2, 1048
2, 1056
2, 1066
2, 1082
2, 1108
2, 1125
2, 1131
2, 1133
2, 1142
2, 1155
2, 1214
2, 1218
2, 1228
2, 1258
2, 1285
2, 1300
2, 1312
2, 1331
2, 1345
2, 1368
2, 1407
2, 1414
2, 1421
2, 1518
2, 1521
2, 1530
2, 1549
2, 1552
2, 1623
2, 1666
2, 1705
2, 1714
2, 1805
2, 1824
2, 1829
2, 1931
2, 1956
2, 1963
2, 1970
2, 1975
2, 2105
2, 2110
2, 2147
2, 2152
2, 2162
2, 2189
2, 2215
2, 2276
2, 2289
2, 2324
2, 2346
2, 2347
2, 2394
2, 2400
2, 2429
2, 2443
2, 2467
2, 2492
2, 2499
2, 2552
2, 2573
2, 2577
2, 2579
2, 2612
2, 2639
2, 2650
2, 2668
2, 2685
2, 2709
2, 2710
2, 2802
2, 2860
2, 2915
2, 2982
2, 2986
2, 2990
2, 2992
2, 2997
2, 3039
2, 3044
2, 3063
2, 3127
2, 3140
2, 3179
2, 3242
2, 3258
